Experiment ID,Dataset Name,Model,Question,No Data,Precision,Recall,F1,Correct Rows,Extra Rows,Missing Rows,Number of Retries,Successful Code Exec. Duration,Total Duration
b6482fca-842c-4855-a1f1-ced791e7c3b1,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,How many messages does the user send per week?,False,0.0,0.0,0.0,0,0,159,0,0.29,5.48
5a53dff1-a871-47c7-b236-1e74c6ba02b3,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,How many messages does the user send per week?,False,0.0,0.0,0.0,0,9,159,0,0.31,5.66
2cfabf15-141b-4a83-88cf-b0e9cd804faf,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.34,11.95
445cb071-8169-407c-b448-5da6cc94bfb9,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.28,11.99
d1b6dedb-73d0-41a4-bd2f-879a88e725ff,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.29,12.44
6f528282-ca2b-4b50-9b0b-88a5398eb1cb,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.29,11.9
d2bc1a55-32b5-4710-9457-f36d8f012d68,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.26,11.97
dd701c44-c140-4328-aeb7-aaa2def96bc1,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,0.15,0.3158,0.2034,6,34,13,1,0.28,20.01
b61b9a40-6754-4762-979a-e9f174dd2e1f,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,0.15,0.3158,0.2034,6,34,13,1,0.28,21.74
13306789-6f97-4156-9176-7b08002edd79,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,0.15,0.3158,0.2034,6,34,13,1,0.29,21.34
3328a17a-4bec-4b92-9d0b-0a05caa3f5dc,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,0.15,0.3158,0.2034,6,34,13,0,0.3,10.31
1ea7f1df-9626-4ca8-b435-7cbc6a118e37,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,0.15,0.3158,0.2034,6,34,13,0,0.27,10.17
11be682b-f4f7-4536-a02e-3dd45d97cf3e,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often do people see posts(daily and weekly)?,False,0.05,0.1,0.0667,1,19,9,0,0.29,16.13
270c4cd9-cd83-431c-a0ac-d9bcc2edf84e,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often do people see posts(daily and weekly)?,False,0.05,0.1,0.0667,1,19,9,0,0.27,15.86
12466e12-ef71-4f4b-8946-adf5a84a3f5d,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
f8ada593-632c-49be-bf3c-eb1293ce3b5f,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
6814a0c6-bc30-48e9-8490-8d7f9820dfb5,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
95eebb5a-e215-4288-af03-af13e8b555a7,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
2bd69f75-bab8-4e64-8d40-957705682526,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,5,0,0.3,10.99
d849af0a-b9a1-4b8a-b657-29b6f89ad5d5,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,5,0,0.3,11.01
b07cfc4c-f7a6-492c-9508-b87be6d5d36d,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,1.0,1.0,1.0,3,0,0,0,0.34,12.25
b34f51b5-bc80-4de0-8985-e5f14abcda1e,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,1.0,1.0,1.0,3,0,0,0,0.31,12.14
6d6807c2-7715-4fbe-bbd9-7daf4d74db95,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,1.0,1.0,1.0,3,0,0,0,0.29,12.09
0ff3b329-2f89-48c7-87b7-b1c70e266dd7,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,1.0,1.0,1.0,3,0,0,0,0.28,12.09
4f4d3d2b-882c-404b-b416-88037388740b,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,1.0,1.0,1.0,3,0,0,0,0.28,12.12
c47a4766-fec1-455e-be94-80f48b54fb03,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,6,57,0,0.28,12.5
fb8d27a9-582b-4abe-8d2e-4536498ed614,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which profiles does the user follow that do not follow him back?,True,,,,0,0,0,1,0,0
e1489e6a-b2c4-4a25-9e2a-b09f3f713174,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does the user view content (including both posts and videos) and from which accounts?,True,,,,0,0,0,1,0,0
613a5892-d606-4051-b75b-97e565357217,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does the user view content (including both posts and videos) and from which accounts?,True,,,,0,0,0,1,0,0
b2bed9f1-0c2c-4071-8136-7502eabd4106,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which accounts has the user viewed posts from but not liked them?,False,1.0,1.0,1.0,78,0,0,0,0.3,12.4
922a7be4-cfbd-4eda-adc5-09c18986708c,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which accounts has the user viewed posts from but not liked them?,False,1.0,1.0,1.0,78,0,0,0,0.29,15.0
6b3f0ab7-c99e-464a-8851-1922691d9089,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How many messages does the user send per week?,False,0.0,0.0,0.0,0,0,159,2,1.1,46.02
4bcd4a4f-5810-4be8-aac6-193431c8daeb,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How many messages does the user send per week?,False,0.0,0.0,0.0,0,0,159,1,1.17,33.88
1782faff-a138-48a8-84c4-0344c7c0c720,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,20,0,0,0,0.3,28.25
dcfb0f33-0a2a-41d7-8baf-5be101fe7972,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,20,0,0,0,0.27,27.95
ec59305d-aabc-49f3-a802-af9e6263168c,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,20,0,0,0,0.26,33.31
dfd8fbf2-788a-44a3-8b42-1f39084be1a7,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,20,0,0,0,0.27,33.6
53bf2d87-58fc-41e3-a52b-c66f7d83db2b,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,20,0,0,0,0.27,33.43
19af3df3-0956-4c2a-8e93-5f79f273dd39,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.29,35.74
85e6cb79-235f-4464-8344-0da46e6d1f14,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.26,36.28
01346e3b-d73d-486e-91b3-6ff15de33292,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.26,36.29
5d3bce44-2740-4138-92f3-f335cf20bf96,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.28,36.21
37a6e222-ddbe-4eae-bda8-195d8ede8b09,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.26,35.24
2bb4b25f-0ead-4472-ac8a-4b0c54198b5c,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0,2,10,0,0.29,34.16
6d31d1f6-4fd4-4c69-8796-7217466371e4,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0,2,10,0,0.27,33.58
ee48e396-7e50-4b04-b2b3-a9bc749ae105,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
22eb8cf5-c511-4bce-bf42-35c9e4c3d713,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
3ba81e1a-e70e-4737-ba65-21edfa14c627,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
360de8b7-a6a3-4da2-93a3-e269f863c26e,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
d190b55a-47f2-434f-ba29-da48d05d6c26,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,20,5,0,0.31,35.43
20a32e1e-262e-472a-9903-3bc59b88b83e,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,20,5,0,0.28,32.54
88babf14-af1d-44d6-90d7-d1bcf0c7fe35,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,3,3,0,0.31,33.3
86acd98f-a0ae-4b4b-8a00-30985d8e6d6d,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,3,3,0,0.25,36.63
4985d2c6-ede5-419b-9ee8-22a911589a6c,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,3,3,0,0.27,33.63
bc7e10d9-b620-4034-b3e6-52144bc7cbe1,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,3,3,0,0.28,33.12
93914c54-d6d5-4a28-8b50-35ab64ac63c9,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,3,3,0,0.26,33.15
e0c05318-c2e9-4202-a9e7-4f2dbf226bbb,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,0,57,0,0.31,29.98
7f196b93-cc14-4a30-b393-5d65c4feaa60,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,Which profiles does the user follow that do not follow him back?,False,0.2381,1.0,0.3846,20,64,0,0,0.3,31.34
ee008f86-f5e0-42c1-96dd-60a3740e5f87,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,156,156,0,0.29,39.36
8b5bd301-649e-41ff-a72c-e8bb2dd0c9b5,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,156,156,0,0.25,51.56
c4946f1d-5492-49bf-94db-c7ff8c33ee72,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.8298,1.0,0.907,78,16,0,0,0.32,35.57
a9250982-fe0c-4e54-9a48-faca89f7bf9f,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.8298,1.0,0.907,78,16,0,0,0.29,35.52
579b059d-07f2-4464-a200-f0c4e2805dec,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,How many messages does the user send per week?,False,1.0,1.0,1.0,159,0,0,0,2.31,33.52
7b7b5de4-9b59-442e-8589-41f1629dabc1,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,How many messages does the user send per week?,False,1.0,1.0,1.0,159,0,0,0,2.44,33.49
1f96d68d-facc-4559-a57a-85034a10958d,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,7,20,0,0.29,37.02
999e5166-7b0d-4535-b3f1-d4420ca5ffc3,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,8,20,0,0.32,40.89
219a681c-ceb1-4a45-a048-c7803a161496,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,7,20,0,0.28,36.31
8ecdf0c6-9b83-4cc9-8042-d28bbfa2f440,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,7,20,0,0.27,36.87
a0ca48d6-6f0d-4181-a80c-aebf0fb102a9,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,7,20,0,0.28,36.34
10fbecbd-f0f3-47a2-8cb0-4dc0059b333e,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.34,28.11
46b1a333-77e8-498c-b7a5-1cf11803c4a0,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.27,28.07
dc56757d-fcb7-4500-8c1d-04e841c18f0b,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.26,28.48
3c8a83cd-c5dc-4a2e-af6d-ee6600515f9b,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.26,28.67
ac1c762d-1301-4eb5-80da-ea3e6e9fad2e,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.27,28.45
679ef818-73ef-4a90-ba0c-6f96dbad9651,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How often do people see posts(daily and weekly)?,False,0.5263,1.0,0.6897,10,9,0,0,0.28,45.11
13684185-09a0-4e59-b2d7-b5cc1b94b7b3,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How often do people see posts(daily and weekly)?,False,0.5263,1.0,0.6897,10,9,0,0,0.27,45.53
57cc495c-25ba-45c3-b1d2-f48c5c6b2a35,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
4809838f-6408-4c31-acec-6b96145a4c07,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
2806fd65-51c5-45b6-86ef-cc0997b4156b,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
b6ddbb72-e142-4a4b-aaff-3464a0d437f7,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
dd499416-95a0-4b9a-a608-c4f84e8b68a8,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,5,0,0.33,44.54
98c14f4f-5609-4842-b3dd-a9b803916ead,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,5,0,0.26,44.88
91f68503-e2ed-455c-80d7-6e859521b476,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.29,32.54
49f115ae-6524-4179-a34a-79658cd38680,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.26,32.56
022a749a-a4c2-4414-ac96-827de5e317a3,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.3,33.31
5e1d9ad1-91fd-4580-90e0-4d83e108db11,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.29,32.77
b5fb6201-154d-4816-a8e0-cdf015e20dca,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.25,32.71
